administration,supplyLandTitle,publishTime,fileTitle,totalSupplyLand,yearSupplyPlan,industrialLand,businessLand,totalHousionSupply,low_rentLand,affordableHousing,pengGaiLand,low_rentpengGaiLand,pengGaiAffordableHousing,pengGaiCommercialHousing,commercialHousing,ortherHousingLand,publicServiceLand,transportationLand,waterAreaLand,specialLand,publicRentalLand,limitCommercialLand,mediumCommercialLand,totalCommercialLand,commercialRatio, crawlingTime, url, md5Mark, 
清远市本级,清远市本级2015年度国有建设用地供应计划,2015-07-21,清远市本级2015年度国有建设用地供应计划,791公顷,2015年,200,50,,0,0,0,0,0,0,,,300,150,0,0,0|0,0,64,91,70.33%,2020-04-15 14:04:48,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930638716&__boxModel__=true&op=page_content&sessionID=53335&pn=1,dbc61b689a40432ab274ccd238b72c86
鹤山市,鹤山市2015年度国有建设用地供应计划,2015-07-21,鹤山市2015年度国有建设用地供应计划,220.99公顷,2015年,173,12,,3.5,0,0,0,0,0,,,5.5,0,0,0,0|0,0,26.99,26.99,100%,2020-04-15 14:04:55,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930684104&__boxModel__=true&op=page_content&sessionID=90087&pn=1,94cbd53022b177b9f076c940fbaed4c1
乐昌市,乐昌市2015年度国有建设用地供应计划,2015-07-21,乐昌市2015年度国有建设用地供应计划,49.5642公顷,2015年,28.3285,1.8539,,0,0,13.858,0,6.8,7.058,,,0,0,0,0,0|0,0,0,5.5238,71.5%,2020-04-15 14:04:56,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930686368&__boxModel__=true&op=page_content&sessionID=17881&pn=1,3842a61468fc1ccf6c3defb94a4dbbf8
阳江市本级,阳江市本级2015年度国有建设用地供应计划,2015-07-21,阳江市本级2015年度国有建设用地供应计划,1337.4466公顷,2015年,321.9582,488.3716,,0,0,0,0,0,0,,,180.8446,129.1672,29.77,0,.38|0,0,168.3906,186.955,90.09%,2020-04-15 14:04:56,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930686884&__boxModel__=true&op=page_content&sessionID=90368&pn=1,9add0c16a42c1057d09fa3fb76c5de89
揭东县,揭东县2015年度国有建设用地供应计划,2015-07-21,揭东县2015年度国有建设用地供应计划,248.87公顷,2015年,166,33,,0,0,0,0,0,0,,,17.87,0,0,2,0|1,0,20.3,29,71%,2020-04-15 14:04:58,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930687666&__boxModel__=true&op=page_content&sessionID=40404&pn=1,d8a90351b8a3fca8d3cba4e32bd79782
揭西县,揭西县2015年度国有建设用地供应计划,2015-07-21,揭西县2015年度国有建设用地供应计划,51.6666公顷,2015年,37.2686,.1833,,1.5,0,0,0,0,0,,,5.4847,0,0,0,0|0,0,4.7856,7.23,72%,2020-04-15 14:04:58,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930687829&__boxModel__=true&op=page_content&sessionID=15371&pn=1,2d3d66a3616a8f9c1105da8eb8927a33
普宁市,普宁市2015年度国有建设用地供应计划,2015-07-21,普宁市2015年度国有建设用地供应计划,193.5649公顷,2015年,89.1669,19.2533,,0,0,0,0,0,0,,,17.9494,32.5818,0,0,0|0,0,34.6135,34.6135,100%,2020-04-15 14:05:00,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930689331&__boxModel__=true&op=page_content&sessionID=78233&pn=1,461935b572c5fc093cdcc2f8432d301a
龙门县,龙门县2015年度国有建设用地供应计划,2015-07-21,龙门县2015年度国有建设用地供应计划,90.05公顷,2015年,39,35,,0,0,1.9,0,0,1.9,,,2,0,.15,0,2|0,0,7,10,78.417%,2020-04-15 14:05:01,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930689942&__boxModel__=true&op=page_content&sessionID=76889&pn=1,c480e06bc5184ef6f8fcc47088cdfe2a
博罗县,博罗县2015年度国有建设用地供应计划,2015-07-21,博罗县2015年度国有建设用地供应计划,278.61公顷,2015年,110.25,6.11,,0,0,0,0,0,0,,,86.17,4.79,0,0,0|0,0,50,71.29,70.136%,2020-04-15 14:05:01,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930690605&__boxModel__=true&op=page_content&sessionID=18419&pn=1,0aad3d33b2e721d063b5ce1ff02b0b76
肇庆市本级,肇庆市本级2015年度国有建设用地供应计划,2015-07-21,肇庆市本级2015年度国有建设用地供应计划,692.0882公顷,2015年,308.4277,120.265,,2.4198,4.1542,0,0,0,0,,,127.5953,52.6093,19.2467,0,0|0,0,38.1869,57.3702,70%,2020-04-15 14:05:05,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930687401&__boxModel__=true&op=page_content&sessionID=29582&pn=1,0ca545ce9a8ef2c52b79daa5e14cd148
台山市,台山市2016年度国有建设用地供应计划,2016-05-26,台山市2016年度国有建设用地供应计划,110.137939公顷,2016年,36.45577,17.82136,,0,0,0,0,0,0,,,3.703221,0,0,0,0|0,0,36.5132,52.157588,70.006%,2020-04-15 14:05:05,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930692710&__boxModel__=true&op=page_content&sessionID=27428&pn=1,1af0ccbbdf079a7bb1626ad4eae7f6e0
雷州市,雷州市2016年度国有建设用地供应计划,2016-05-26,雷州市2016年度国有建设用地供应计划,98.128公顷,2016年,48.8718,4.9,,.813,2.1632,0,0,0,0,,,36.18,0,0,0,0|0,0,5.2,5.2,100%,2020-04-15 14:05:11,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930694393&__boxModel__=true&op=page_content&sessionID=15018&pn=1,eb1227a71779d78e2440e1a3e474b875
茂名市本级,茂名市本级2016年度国有建设用地供应计划,2016-05-26,茂名市本级2016年度国有建设用地供应计划,713.08公顷,2016年,95.73,19.42,,0,0,11.84,0,0,11.84,,,114.31,245.62,24.33,0,0|0,0,113.78,201.83,58.792%,2020-04-15 14:05:12,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930695429&__boxModel__=true&op=page_content&sessionID=55517&pn=1,a2ce4c906c7044e08b2482e9e4af52b3
